weight,imgName,area,perimeter,min_rect_width,min_rect_high,approx_area,approx_perimeter,extent,hull_perimeter,hull_area,solidity,max_defect_dist,sum_defect_dist,equi_diameter,ellipse_long,ellipse_short,eccentricity,volume,maxHeight,minHeight,max2min,meanHeight,mean2min,mean2max,stdHeight,heightSum
1.62,27.6_Depth-0.png,0.4671467619848612,0.5377208453279951,0.132074270887775,0.6627736474868288,0.4560761155996974,0.5326390094684473,0.3500482031481017,0.5315160061740308,0.4254167757702714,0.8217473876981396,0.1183643122676579,0.2401492631712099,0.5487498489949101,0.554068208356849,0.3280990811380212,0.9588525715718714,0.2324457382711549,0.1866666666666666,0.2678571428571428,0.2317073170731707,0.1001750364783784,0.3847582595210994,0.2121692224512782,0.3156636031053866,0.4336254624643798
1.34,150.6_Depth-0.png,0.1763649425287356,0.2462837282602423,0.0760086898210835,0.4495118454225622,0.1723646104206708,0.2603691476061517,0.680203574673917,0.2641819940801736,0.1542579500160018,0.8793492621418784,0.1204089219330855,0.1534691037885017,0.2357375466570537,0.2791091444242317,0.1385036303011589,0.9463806657242482,0.1365731162121692,0.26,0.5357142857142856,0.2073170731707317,0.3932716941543444,0.3184587223979429,0.1974023186669386,0.2254460177393524,0.1993641671616905
2.13,118.2_Depth-0.png,0.3054124614522007,0.5013086843679961,0.0881822235263941,0.6748742098858063,0.2778671629719176,0.5022314242965144,0.6234609396396456,0.5045977939063379,0.3154257950016002,0.6516019865071176,0.2368401486988847,0.4033584213522231,0.3833115807460228,0.5816910952668707,0.1496293070034919,0.979182022121846,0.3329782630069097,0.4733333333333333,0.4464285714285714,0.4329268292682927,0.4331696380124701,0.5841419632450195,0.3911905206225735,0.3830148254907267,0.3558964095806182
1.41,6.5_Depth-0.png,0.1030102326885337,0.2431147695055486,0.49244294951188,0.0417962482716912,0.1044241322630301,0.2453929332280792,0.6633859669872868,0.2443981218245251,0.0962512001396526,0.8279085910042712,0.0785873605947955,0.122952374928847,0.1435181367243643,0.2576205965223012,0.0672307189190694,0.9564506826035576,0.1214189775791561,0.3066666666666667,0.4285714285714286,0.2865853658536585,0.4667759962804958,0.6826448857081338,0.2209245902780925,0.544019633654302,0.1367230803636408
1.62,79.3_Depth-0.png,0.3055876787216148,0.3711765302037557,0.230465980078424,0.3734405732236333,0.3096457737230721,0.3760709042816096,0.5940038677663098,0.344136355881658,0.3512772395333275,0.5007461669443081,0.4627509293680297,0.4978179748276516,0.3835013835314182,0.2555032522184342,0.5411141305307929,0.705519074709017,0.3385070774383281,0.4600000000000001,0.3214285714285714,0.4634146341463415,0.2888832449849847,0.6017906515637583,0.4203818237750285,0.5104664493842104,0.333247642655458
1.9,191.3_Depth-0.png,0.5166281188673956,0.5970957980678708,0.1998983370577011,0.6720963432020273,0.4936816746823443,0.6069033890157326,0.3979421149617428,0.6007581673478822,0.5217479852200984,0.6376248178645985,0.2986988847583643,0.4545569540193536,0.5959786489290175,0.6669734337349645,0.4425702200912378,0.9212246836319786,0.3014337784195617,0.24,0.2321428571428572,0.2926829268292683,0.1127794931225156,0.4850927976208422,0.259850184155912,0.3382450140054804,0.4845970005459777
1.41,25.2_Depth-0.png,0.4731041491449397,0.5733673544491922,0.207998902285281,0.5969539197766067,0.475983406242662,0.5560594078712483,0.3705293172014321,0.5574760495258319,0.5049823979517616,0.5521166847457506,0.2735315985130112,0.3653469103788502,0.554511182785026,0.5610903630626752,0.4713995370427091,0.9304152031418452,0.3317611674373166,0.3133333333333333,0.2857142857142856,0.3414634146341463,0.1599265284875908,0.4515238405165307,0.3167263783764701,0.2762942137791089,0.4716867389071115
1.9,76.6_Depth-0.png,0.498282870759742,0.6719826257347596,0.8833834155162841,0.1304761607235141,0.4935512206152214,0.6769981113626463,0.2129982315050469,0.6823926560102248,0.5169692473305985,0.5944305656856721,0.2196654275092937,0.3658845107836316,0.5786315845749117,0.8590681197393014,0.374405822761426,0.9557364089614402,0.4666153027123142,0.4733333333333333,0.3214285714285714,0.475609756097561,0.2524336400994962,0.5372650478444034,0.4438374272932605,0.3316500879755381,0.54497629391422
1.86,80.6_Depth-0.png,0.4070910428931876,0.498120684707203,0.1717845513230733,0.6045470702285046,0.3944583112286164,0.4887525491790937,0.5750838733565242,0.4901210629670353,0.4003884088330278,0.7001849203671293,0.3297026022304832,0.4837771171968882,0.4894405646715536,0.4372104125481718,0.3799439288212916,0.9236726975094663,0.2080305427326992,0.2533333333333333,0.3928571428571428,0.25,0.3649630706418978,0.5804298847668912,0.199229320387038,0.3499337183341948,0.4641581721777986
1.63,186.5_Depth-0.png,0.2954951640033641,0.3453428884892233,0.1070764669478764,0.503389095000124,0.2877294904464138,0.3597130059639283,0.8151890616063915,0.3627624577778575,0.2688385557592156,0.8310234939227943,0.1195539033457249,0.1880020239074062,0.3725264894013509,0.4000326859787312,0.2698147523850256,0.8629080990560722,0.3370687162360454,0.4866666666666667,0.4464285714285714,0.4451219512195122,0.3943317888419526,0.5153885248260863,0.4153418000185089,0.4295812144585517,0.3444132581097317
